name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
E00027125,287,129,36.91,86.97,36.23,97.15,96.61,9.63,15.2,15.2,17.23,3.39,FALSE,FALSE,34.1,81.14,29.18,93,95.36,4.03,4.71,21.9,27.52,2.26,FALSE,FALSE,51.95,73.72,20.09,90.11,92.38,30.95,16.58,43.61,55.4,25.15,FALSE,FALSE,0,output_area
E00027126,351,133,9.36,67.3,80.33,46.95,73.95,26.05,39.21,40.57,18.05,19.13,TRUE,TRUE,7.87,56.74,65.97,36.4,72.44,16.56,28.8,44.93,27.75,11.87,TRUE,TRUE,20,44.9,54.02,26.4,65.47,49.91,40.54,58.15,55.58,39.42,FALSE,TRUE,351,output_area
E00027127,234,112,21.3,77.75,47.9,90.91,82.09,10.99,29.58,15.88,18.45,3.26,FALSE,TRUE,16.32,71.07,38.12,85.91,80.48,6.17,20.15,23.63,28.02,2.24,FALSE,TRUE,33.99,61.61,26.99,79.06,74.6,34.74,33.85,44.54,55.78,25.13,FALSE,FALSE,0,output_area
E00027128,211,105,35.28,85.89,46.4,99.59,83.72,10.31,38.26,14.38,10.72,6.78,FALSE,FALSE,31.33,79.89,36.5,97.51,81.81,4.57,28.16,21.04,18.07,3.87,FALSE,FALSE,49.83,72.39,25.64,98.37,76.17,31.99,40,43.04,46.72,27.52,FALSE,FALSE,0,output_area
E00027129,262,110,10.85,43.35,8.14,52.78,52.51,27.68,37.99,42.33,19.61,21.44,FALSE,TRUE,8.61,30.98,6.8,44.26,47.5,17.39,27.86,45.69,28.87,12.35,TRUE,TRUE,21.24,17.58,5.15,33.74,36.59,51.1,39.73,58.68,56.22,40.5,FALSE,TRUE,0,output_area
E00027130,257,130,33.11,84.67,37.99,99.05,88.6,12.21,31.48,18.18,20.62,6.24,FALSE,FALSE,28.05,78.49,30.38,95.4,86.16,7.93,22.02,27.75,30.54,3.67,FALSE,TRUE,46.91,70.53,20.9,94.81,81.18,37.25,35.3,46.56,57.03,27.3,FALSE,FALSE,0,output_area
E00027131,273,126,18.18,75.58,38.4,95.52,74.49,8.68,16.96,16.69,12.08,5.29,FALSE,TRUE,13.36,68.43,30.67,90.82,73.14,3.01,5.71,25.4,18.51,3.21,FALSE,TRUE,29.8,58.38,21.11,86.86,66.41,28.89,18.45,45.43,46.98,26.59,FALSE,TRUE,0,output_area
E00027132,307,121,0.68,34.33,26.73,35.55,45.32,8.28,16.55,7.87,12.89,6.11,TRUE,TRUE,0.56,23.92,21.26,23.17,41.07,2.88,5.52,10.12,18.95,3.51,TRUE,TRUE,4.28,11.93,14.7,14.52,29.9,28.52,18.18,35.82,47.23,27.07,TRUE,TRUE,307,output_area
E00027133,254,112,0.54,12.62,6.78,31.75,27.14,8.14,16.42,7.73,11.53,5.83,TRUE,TRUE,0.5,8.84,5.47,19.42,23.9,2.77,5.5,10.06,18.38,3.42,TRUE,TRUE,4.2,3.23,4.34,11.4,14.47,28.32,18.17,35.75,46.89,26.93,TRUE,TRUE,254,output_area
E00027134,275,134,19.81,76.93,57.26,90.09,75.31,16.28,17.91,38.26,13.16,25.51,FALSE,TRUE,14.71,69.84,44.79,84.62,74.14,10.7,6.05,43.74,19.17,13.8,FALSE,TRUE,31.98,60.08,32.76,77.34,67.62,41.98,19.23,57.05,47.34,44.22,FALSE,FALSE,0,output_area
E00027135,206,109,61.19,93.62,50.47,99.86,97.42,7.33,15.74,7.19,9.36,4.34,FALSE,FALSE,61.69,89.86,40.26,98.52,96.06,2.26,4.85,9.03,16.81,2.92,FALSE,FALSE,69.49,84.05,28.78,99.36,93.22,27.02,16.83,34.9,45.76,26.14,FALSE,FALSE,0,output_area
E00027136,233,120,51.83,91.72,68.39,98.78,87.11,5.43,11.26,6.65,7.06,3.53,FALSE,FALSE,50.51,86.4,54.13,95.06,84.29,1.63,2.77,6.09,14.68,2.33,FALSE,FALSE,62.99,80.35,41.31,94.2,78.99,24.28,13.52,31.5,43.96,25.26,FALSE,FALSE,0,output_area
E00027137,192,93,45.32,89.96,44.78,97.83,97.01,2.99,5.97,1.36,11.94,7.19,FALSE,FALSE,43.31,84.25,35.5,93.84,95.66,0.6,0.94,0.72,18.47,4.07,FALSE,FALSE,58.35,77.63,24.75,92.03,92.76,18.21,8.43,12.21,46.95,27.78,FALSE,FALSE,0,output_area
E00027138,289,124,35.41,86.02,77.34,79.78,92.27,39.35,58.21,48.85,38.53,31.75,FALSE,FALSE,31.5,79.98,63.46,73.39,90.03,30.16,49.94,48.74,47.37,16.25,FALSE,FALSE,50.01,72.5,51.21,63.59,85.58,64.83,55.12,60.76,71.49,52.37,FALSE,FALSE,0,output_area
E00027139,199,90,44.91,89.69,51.56,97.01,95.66,3.26,5.83,1.76,11.4,8.28,FALSE,FALSE,42.82,84.01,40.88,92.08,94.56,0.62,0.9,0.79,18.35,4.25,FALSE,FALSE,58.02,77.44,29.3,88.67,91.19,18.33,8.36,12.36,46.87,28.12,FALSE,FALSE,0,output_area
E00027140,275,117,19,73.13,68.79,68.52,79.78,35.41,43.15,43.55,32.84,27.14,FALSE,TRUE,14.14,64.6,54.56,62.46,78.23,24,33.73,46.07,43.26,14.3,FALSE,TRUE,31.14,54.07,41.72,51.69,72.21,59.43,44.04,58.92,68.93,45.91,FALSE,FALSE,0,output_area
E00027141,320,112,28.49,54.55,64.86,43.83,56.85,43.01,64.59,56.04,36.23,37.18,FALSE,TRUE,23.77,41.33,50.79,32.9,52.81,34.16,55.68,51.22,45.94,18.38,FALSE,TRUE,42.77,27.66,38.03,22.91,42.14,67.82,59.06,62.87,70.62,56.51,FALSE,FALSE,0,output_area
E00027142,312,140,47.22,90.23,66.21,92.4,95.79,17.1,31.21,33.38,10.18,22.25,FALSE,FALSE,45.93,85,52.07,87.01,94.69,10.96,21.57,42.03,17.77,12.5,FALSE,FALSE,59.91,78.55,39.18,80.74,91.32,42.24,34.9,55.38,46.57,40.82,FALSE,FALSE,0,output_area
E00027143,259,115,33.65,48.71,60.52,41.25,50.47,46.68,83.18,59.57,51.56,40.43,FALSE,FALSE,28.61,36.16,47.09,29.03,45.11,39.03,71.39,52.79,54.71,19.73,FALSE,TRUE,47.45,22.15,34.66,19.38,34.17,70.88,70.48,65.32,75.67,58.81,FALSE,FALSE,0,output_area
E00027144,322,128,29.17,79.38,85.62,62.69,84.8,43.69,64.86,55.9,56.45,37.04,FALSE,TRUE,24.72,72.57,71.5,56.7,82.46,35.12,55.78,51.17,56.63,18.21,FALSE,TRUE,43.73,63.29,60.76,45.99,77.01,68.47,59.12,62.83,76.83,56.28,FALSE,FALSE,0,output_area
E00027145,322,124,44.5,89.28,89.82,75.44,89.15,43.28,72.86,57.53,50.2,35.55,FALSE,FALSE,41.79,83.65,77.12,68.95,86.66,34.89,62.76,52.02,53.86,17.63,FALSE,FALSE,57.25,76.97,68.06,58.55,81.71,68.35,64.07,63.98,75.23,55.33,FALSE,FALSE,0,output_area
E00027146,278,123,30.12,59.57,66.35,41.66,69.47,44.23,73,57.67,53.73,36.64,FALSE,FALSE,25.37,47.48,52.09,29.3,68.61,35.88,62.9,52.04,55.55,18.16,FALSE,TRUE,44.38,34.25,39.19,19.6,61.14,68.9,64.2,64.02,76.22,56.17,FALSE,FALSE,0,output_area
E00027147,239,115,28.22,66.49,59.16,73.68,63.09,42.61,71.1,56.72,49.12,34.19,FALSE,TRUE,23.58,56.05,46.41,67.79,61.38,33.95,61.37,51.62,53.41,17.19,FALSE,TRUE,42.54,44.06,34.12,57.28,52.55,67.67,63.04,63.38,74.96,54.56,FALSE,FALSE,0,output_area
E00027148,270,118,56.72,92.67,82.5,92.27,89.01,38.4,46.68,46.27,53.6,30.39,FALSE,FALSE,56.84,88.17,67.72,86.93,86.53,29.12,37.95,47.61,55.54,15.71,FALSE,FALSE,66.74,82.5,56.27,80.67,81.51,64.06,47.03,59.96,76.22,51.3,FALSE,FALSE,0,output_area
E00027149,340,131,31.21,54.82,64.59,44.1,57.26,44.64,67.98,56.17,62.96,38.53,FALSE,FALSE,26.24,41.52,50.65,33.21,53.13,36.74,57.95,51.35,59.77,18.94,FALSE,TRUE,45.18,27.86,37.95,23.14,42.56,69.42,60.75,63.07,78.54,57.36,FALSE,FALSE,0,output_area
E00027150,218,113,8.96,44.23,12.75,67.16,33.65,25.24,8.14,36.09,16.01,46.68,TRUE,TRUE,7.14,31.61,10.16,61.53,29.03,15.5,1.84,43,24.79,32.5,TRUE,TRUE,18.65,17.98,7.45,50.72,18.37,48.56,11.56,56.22,52.36,71.03,FALSE,TRUE,218,output_area
E00027151,430,196,14.25,55.36,7.33,89.42,42.33,31.34,8.41,13.7,35.28,51.02,FALSE,TRUE,10.72,42.55,5.87,83.84,36.84,19.94,1.87,20.08,45.3,37.25,FALSE,TRUE,24.92,28.89,4.53,76.26,25.45,54.39,11.65,42.47,70.29,73.87,FALSE,TRUE,0,output_area
E00027152,430,175,30.66,83.72,92.27,63.09,83.45,15.2,6.92,18.86,16.96,38.13,FALSE,FALSE,25.82,77.4,80.37,57.32,81.41,9.97,1.61,28.52,27.36,18.68,FALSE,TRUE,44.79,69.17,71.99,46.66,75.82,41.09,10.91,46.97,55.27,57.05,FALSE,FALSE,0,output_area
E00027153,296,168,59.02,53.19,21.03,84.8,31.61,65.94,67.16,42.88,43.69,82.23,FALSE,FALSE,59.13,40.23,17.08,79.63,27.91,67.37,57.62,45.87,50.56,71.78,FALSE,FALSE,67.97,26.51,11.76,70.59,17.67,83.19,60.52,58.79,73.43,85.08,FALSE,FALSE,0,output_area
E00027154,285,117,52.24,85.48,76.66,89.55,78.97,60.38,60.65,41.52,36.91,65.26,FALSE,FALSE,50.95,79.13,62.37,83.97,77.63,60.39,52.49,45.28,46.61,57.06,FALSE,FALSE,63.28,71.26,50.21,76.56,71.36,80.52,56.85,58.42,71.07,81.82,FALSE,FALSE,0,output_area
E00027155,320,141,57.94,41.93,22.39,49.53,45.73,65.13,61.33,45.18,52.24,76.66,FALSE,FALSE,57.95,30.04,17.97,40.72,41.45,66.46,53.3,46.84,54.93,67.01,FALSE,FALSE,67.27,16.81,12.43,30.38,30.39,82.79,57.41,59.41,75.77,84.06,FALSE,FALSE,0,output_area
E00027156,293,124,6.38,67.84,66.08,66.21,67.44,11.94,7.6,10.31,9.23,39.76,TRUE,TRUE,5.69,57.42,52.05,60.62,66.75,7.17,1.78,14.55,16.71,19.26,TRUE,TRUE,15.87,45.59,39.13,49.63,58.67,36.16,11.45,39.25,45.7,57.98,FALSE,TRUE,293,output_area
E00027157,334,135,17.77,75.17,67.98,72.59,83.99,17.5,7.06,20.22,18.18,40.03,FALSE,TRUE,13.03,68.09,53.7,66.69,82.07,11.06,1.64,30.2,27.76,19.32,FALSE,TRUE,29.21,57.91,40.9,56.04,76.59,42.39,11.25,47.81,55.59,58.09,FALSE,TRUE,0,output_area
E00027158,323,132,19.67,76.8,51.15,86.43,83.18,11.26,7.19,8.55,8.41,37.58,FALSE,TRUE,14.5,69.65,40.65,80.94,81.36,6.45,1.67,10.94,15.97,18.51,FALSE,TRUE,31.63,59.82,29.13,72.34,75.75,35.22,11.3,36.51,45.15,56.77,FALSE,FALSE,0,output_area
E00027159,266,126,66.35,37.86,31.89,51.15,28.22,72.18,84.53,45.73,48.98,93.89,FALSE,FALSE,65.84,26.87,25.95,43,25.02,72.86,72.46,47.33,53.37,80.76,FALSE,FALSE,71.64,14.12,17.66,32.59,15.22,85.23,71.34,59.74,74.95,86.92,FALSE,FALSE,0,output_area
E00027160,357,182,73.68,59.16,85.75,44.5,48.58,78.83,90.09,48.3,58.21,97.01,FALSE,FALSE,69.77,46.59,71.56,33.57,44,76.27,78.21,48.45,57.37,83.73,FALSE,FALSE,73.6,33.21,60.89,23.48,32.98,86.3,75.82,60.54,77.24,87.63,FALSE,FALSE,0,output_area
E00027161,258,123,74.76,52.51,39.08,69.2,39.21,79.92,94.71,49.12,65.67,95.39,FALSE,FALSE,70.51,39.19,30.88,62.94,34.9,76.9,82.48,48.97,60.77,82.14,FALSE,FALSE,73.93,25.42,21.24,52.14,23.67,86.48,79.81,60.89,79.19,87.27,FALSE,FALSE,0,output_area
E00027162,273,135,71.1,54.41,48.71,54,55.63,76.39,91.86,47.22,53.32,95.12,FALSE,FALSE,68.45,41.27,38.58,45.3,51.34,75.17,80.6,48.15,55.49,81.9,FALSE,FALSE,72.94,27.59,27.35,34.89,40.66,85.94,77.98,60.31,76.15,87.22,FALSE,FALSE,0,output_area
E00027163,282,123,57.12,84.26,87.25,83.99,72.46,64.31,73.81,43.42,46.95,75.58,FALSE,FALSE,57.29,78.03,73.3,78.46,71.26,65.92,63.4,46.06,52.42,65.5,FALSE,FALSE,66.99,70.04,62.8,69.23,63.98,82.64,64.59,58.91,74.41,83.75,FALSE,FALSE,0,output_area
E00027164,320,157,72.86,35.41,39.76,37.04,38.94,78.02,95.25,49.8,58.07,94.17,FALSE,FALSE,69.31,25.08,31.64,25.43,34.36,75.86,83.6,49.23,57.24,80.89,FALSE,FALSE,73.32,12.7,21.85,16.29,23.26,86.15,80.96,61.05,77.17,86.95,FALSE,FALSE,0,output_area
E00027165,308,161,67.44,37.45,25.37,48.44,38.13,73.13,90.23,46.95,49.39,92.94,FALSE,FALSE,66.48,26.49,19.63,38.96,33.15,73.38,78.4,47.87,53.49,79.71,FALSE,FALSE,71.92,13.78,13.48,28.81,22.23,85.38,76,60.13,75.04,86.71,FALSE,FALSE,0,output_area
E00027166,245,107,50.07,75.71,79.51,69.74,76.53,58.48,60.24,41.38,34.6,61.74,FALSE,FALSE,48.91,68.59,65.54,63.63,75.24,58.52,52.42,45.23,44.67,53.17,FALSE,FALSE,61.85,58.69,53.53,52.73,68.75,79.69,56.8,58.4,69.84,80.74,FALSE,FALSE,0,output_area
E00027167,301,124,57.67,78.43,72.73,83.18,76.12,64.86,74.36,45.86,43.28,74.63,FALSE,FALSE,57.66,71.56,57.71,77.94,74.88,66.21,63.81,47.47,50.36,64.89,FALSE,FALSE,67.12,62.22,44.81,68.59,68.37,82.71,64.82,59.85,73.31,83.64,FALSE,FALSE,0,output_area
E00027168,274,117,51.56,64.18,80.05,46.13,65.4,59.84,65.4,43.69,35.82,62.82,FALSE,FALSE,50.32,53.07,65.74,35.52,64.66,59.83,56.07,46.14,45.75,54.33,FALSE,FALSE,62.86,40.45,53.78,25.42,56.23,80.28,59.35,58.95,70.52,81.06,FALSE,FALSE,0,output_area
E00027169,246,113,41.66,83.31,58.75,91.99,87.65,51.83,41.79,37.58,33.11,56.85,FALSE,FALSE,39.32,77.16,46.11,86.76,84.92,49.62,31.56,43.49,43.36,44.35,FALSE,FALSE,55.63,68.92,33.88,80.47,79.67,76.01,42.54,56.84,69,77.51,FALSE,FALSE,0,output_area
E00027170,326,134,64.45,39.62,57.53,32.7,40.3,70.56,82.09,48.17,51.7,90.23,FALSE,FALSE,64.59,28.64,45.33,20.4,35.49,71.77,70.34,48.41,54.79,77.15,FALSE,FALSE,70.99,15.58,33.18,12.28,24.25,84.87,69.65,60.49,75.71,86.11,FALSE,FALSE,0,output_area
E00027171,269,118,39.21,74.63,67.71,76.8,78.29,49.93,41.11,36.64,28.63,55.22,FALSE,FALSE,36.78,67.42,53.45,70.61,76.97,47.07,30.92,43.15,39.75,42.57,FALSE,FALSE,53.85,57.13,40.64,60.59,70.69,74.91,42.07,56.35,66.64,76.71,FALSE,FALSE,0,output_area
E00027172,194,107,40.43,72.59,16.42,98.91,68.93,50.88,39.62,37.31,29.17,56.58,FALSE,FALSE,38.02,64.11,12.74,95.38,68.27,48.41,29.57,43.33,40.62,44.09,FALSE,FALSE,54.81,53.5,8.98,94.76,60.74,75.5,41.09,56.67,67.26,77.39,FALSE,FALSE,0,output_area
E00027173,285,130,52.92,61.06,70.69,48.98,63.36,60.79,60.92,44.78,41.66,64.59,FALSE,FALSE,52,49.61,55.62,39.68,62.57,61.18,52.99,46.78,49.19,56.18,FALSE,FALSE,63.83,36.62,42.74,29.44,53.88,80.84,57.19,59.37,72.53,81.6,FALSE,FALSE,0,output_area
E00027174,221,116,35.14,72.46,63.23,97.69,51.42,47.63,40.16,39.08,21.03,55.9,FALSE,FALSE,30.79,63.74,49.62,93.77,46.15,41.35,29.81,43.97,31.4,43.61,FALSE,FALSE,49.41,53.22,36.98,91.72,35.21,72.13,41.26,57.23,57.61,77.15,FALSE,FALSE,0,output_area
E00027175,405,201,65.4,60.92,67.44,71.51,45.05,71.51,79.78,53.73,47.22,89.69,FALSE,FALSE,65.24,49.28,53.21,65.59,40.91,72.35,68.66,50.6,52.58,76.76,FALSE,FALSE,71.33,36.24,40.36,54.97,29.72,85.06,68.53,62.22,74.49,86.05,FALSE,FALSE,0,output_area
E00027176,298,110,44.64,68.11,75.58,44.37,83.04,54.41,44.37,39.35,36.36,57.8,FALSE,FALSE,42.09,57.48,61.12,33.52,81.21,52.23,35.27,44.13,46.03,45.75,FALSE,FALSE,57.52,45.67,48.58,23.45,75.58,77.14,45.13,57.49,70.69,78.13,FALSE,FALSE,0,output_area
E00027177,173,91,46.81,44.37,0.27,84.94,11.67,56.04,48.44,41.79,44.23,58.07,FALSE,FALSE,45.14,31.7,0.06,79.67,11.02,54.97,39.19,45.33,51.13,46.92,FALSE,FALSE,59.45,18.16,0.13,70.61,6.31,78.27,47.88,58.44,73.71,78.56,FALSE,FALSE,0,output_area
E00027178,245,115,35.96,66.76,69.74,53.87,75.03,47.76,46.4,37.72,20.9,57.53,FALSE,FALSE,31.95,56.26,55.02,45.22,74.05,42.42,37.78,43.54,31.37,45.05,FALSE,FALSE,50.32,44.3,42.14,34.8,67.55,72.71,46.9,56.92,57.58,77.79,FALSE,FALSE,0,output_area
E00027179,424,194,50.2,78.29,81.68,80.73,68.79,58.62,51.7,31.21,43.96,73.54,FALSE,FALSE,48.97,71.46,67.04,75.07,68.18,58.57,42.4,40.46,51.02,63.66,FALSE,FALSE,61.9,62.12,55.41,65.54,60.65,79.72,50.07,54.28,73.67,83.38,FALSE,FALSE,0,output_area
E00027180,254,112,34.33,76.66,72.59,82.36,74.08,47.08,40.98,36.91,20.76,54.95,FALSE,FALSE,29.11,69.63,57.42,76.51,72.52,39.5,30.77,43.2,30.98,42.29,FALSE,TRUE,47.86,59.81,44.49,67.07,65.63,71.15,41.97,56.4,57.29,76.58,FALSE,FALSE,0,output_area
E00027181,329,136,65.81,94.17,86.16,90.23,91.04,15.06,6.65,3.93,21.71,41.79,FALSE,FALSE,65.56,90.87,72.46,84.83,88.75,9.89,1.53,1.51,32.1,23.48,FALSE,FALSE,71.53,85.16,61.94,77.55,84.06,40.87,10.59,19.82,58.38,63.83,FALSE,FALSE,0,output_area
E00027182,214,114,29.99,82.77,55.5,98.37,75.71,44.1,32.02,36.23,20.35,51.83,FALSE,TRUE,25.36,76.7,43.16,94.68,74.45,35.87,22.41,43.01,29.79,38.43,FALSE,TRUE,44.38,68.35,31.4,93.59,68.03,68.9,35.59,56.22,56.65,74.58,FALSE,FALSE,0,output_area
E00027183,304,125,19.95,53.87,32.43,62.42,53.46,36.09,9.77,18.05,35.14,62.01,FALSE,TRUE,14.73,40.8,26.1,56.22,49.25,24.68,2.07,27.57,45.28,53.42,FALSE,TRUE,31.99,27.05,17.78,45.4,38.36,60.1,11.99,46.51,70.24,80.81,FALSE,FALSE,0,output_area
E00027184,210,121,13.43,50.34,35.01,65.54,41.25,30.8,8.28,12.08,32.02,49.25,FALSE,TRUE,10.09,37.81,28.37,60.25,36,19.19,1.85,17.6,42.9,35.47,FALSE,TRUE,23.71,24.11,19.52,49.33,24.74,53.33,11.6,41.04,68.65,72.88,FALSE,TRUE,0,output_area
E00027185,373,136,30.26,83.45,79.78,85.07,77.34,11.8,7.46,9.09,8.68,40.71,FALSE,FALSE,25.55,77.26,65.6,79.75,76.14,7.16,1.71,11.39,16.22,20.1,FALSE,TRUE,44.52,68.99,53.61,70.73,69.81,36.15,11.34,36.82,45.32,59.3,FALSE,FALSE,0,output_area
E00027186,282,128,34.6,53.6,46.68,59.57,49.12,47.35,18.32,19.67,47.49,70.01,FALSE,FALSE,30.19,40.4,37.01,52.25,44.14,40.68,6.16,29.62,52.81,60.71,FALSE,FALSE,48.9,26.7,26.02,41.41,33.12,71.81,19.4,47.52,74.63,82.71,FALSE,FALSE,0,output_area
E00027187,304,128,38.13,23.88,19.54,40.98,26.32,49.25,18.59,28.9,33.38,74.22,FALSE,FALSE,35.48,16.37,15.71,28.82,23.1,45.82,6.22,38.82,43.51,64.67,FALSE,FALSE,52.99,7.03,10.95,19.2,13.92,74.37,19.62,53.23,69.09,83.59,FALSE,FALSE,0,output_area
E00027189,278,122,73.54,44.78,54,49.12,33.11,78.7,89.15,53.46,42.06,97.96,FALSE,FALSE,69.67,32.27,42.22,39.91,28.71,76.18,76.28,50.5,49.39,84.36,FALSE,FALSE,73.55,18.58,30.52,29.59,18.14,86.27,74.17,62.08,72.69,87.79,FALSE,FALSE,0,output_area
E00027190,349,152,39.76,46.27,78.56,23.2,38.53,50.34,18.45,30.39,44.1,73.81,FALSE,FALSE,37.15,33.57,64.89,12.74,33.33,47.49,6.19,39.97,51.12,64.2,FALSE,FALSE,54.15,19.78,52.86,6.4,22.36,75.09,19.57,53.99,73.7,83.48,FALSE,FALSE,0,output_area
E00027191,335,141,50.34,52.78,37.72,80.6,23.2,58.75,18.86,49.53,33.24,89.15,FALSE,FALSE,49.03,39.53,30.23,74.85,20.89,58.62,6.47,49.1,43.48,76.42,FALSE,FALSE,61.91,25.85,20.7,65.24,12.31,79.73,20.09,60.97,69.06,85.98,FALSE,FALSE,0,output_area
E00027192,373,146,30.39,58.75,72.05,41.52,62.82,44.37,17.64,17.64,33.79,61.87,FALSE,FALSE,25.61,46.04,57.06,29.24,61.12,36.11,5.92,26.88,43.99,53.29,FALSE,TRUE,44.57,32.65,44.09,19.55,52.26,69.02,18.92,46.12,69.44,80.78,FALSE,FALSE,0,output_area
E00027193,267,134,59.57,31.75,16.01,58.75,10.99,66.49,54.95,43.83,39.42,89.42,FALSE,FALSE,59.68,22.23,12.51,51.57,10.64,67.82,46.77,46.17,47.94,76.53,FALSE,FALSE,68.34,10.79,8.85,40.7,6.09,83.4,53.04,58.97,71.84,86.01,FALSE,FALSE,0,output_area
E00027194,340,127,31.75,11.13,26.05,19.27,17.5,45.32,18.18,15.47,30.26,65.13,FALSE,FALSE,26.48,7.77,20.9,10.21,15.67,36.98,6.11,22.44,41.43,56.88,FALSE,TRUE,45.4,2.72,14.47,4.81,8.84,69.55,19.29,43.94,67.77,81.76,FALSE,FALSE,0,output_area
E00027195,221,125,55.5,45.32,14.25,77.07,19,63.09,53.6,43.28,27.95,81.82,FALSE,FALSE,55.5,32.47,11.49,70.82,16.87,64.33,45.25,45.97,38.46,71.38,FALSE,FALSE,65.83,18.76,8.24,60.79,9.71,81.98,52.15,58.87,65.91,84.98,FALSE,FALSE,0,output_area
E00027196,267,118,4.48,65.26,31.61,82.9,64.59,18.86,8.96,17.37,11.26,51.15,TRUE,TRUE,4.76,54.87,25.69,77.46,63.77,11.88,2.01,26.05,18.24,37.34,TRUE,TRUE,13.95,42.73,17.51,68.05,55.24,43.39,11.9,45.75,46.78,73.91,FALSE,TRUE,267,output_area
E00027197,274,111,11.67,41.25,45.05,36.23,47.76,28.49,9.36,18.59,20.08,52.1,FALSE,TRUE,8.92,29.53,35.65,23.82,43.1,17.73,2.04,28.33,29.72,38.59,TRUE,TRUE,21.83,16.37,24.88,15.05,32.05,51.63,11.97,46.85,56.63,74.68,FALSE,TRUE,0,output_area
E00027198,180,114,32.16,40.57,0.68,82.77,4.75,45.73,13.7,26.73,28.36,71.23,FALSE,FALSE,26.59,29.23,0.22,77.41,4.61,37.06,4.37,37.63,39.59,61.84,FALSE,TRUE,45.51,16.09,0.33,68.03,2.81,69.63,15.91,52.32,66.58,82.97,FALSE,FALSE,0,output_area
E00027199,304,125,16.15,74.22,71.1,81.68,70.01,25.37,25.92,7.33,15.33,39.35,FALSE,TRUE,12.11,66.77,55.93,75.5,69.08,15.55,16.12,9.65,22.96,19.11,FALSE,TRUE,27.36,56.44,43.03,65.9,61.58,48.65,30.66,35.45,51.01,57.63,FALSE,TRUE,0,output_area
E00027200,341,143,19.54,59.7,59.84,56.17,61.06,35.82,11.67,11.26,26.73,54,FALSE,TRUE,14.35,47.56,46.87,47.31,58.34,24.26,3.28,15.86,37.53,40.87,FALSE,TRUE,31.43,34.39,34.45,36.82,48.99,59.66,14.68,40.02,65.24,75.82,FALSE,FALSE,0,output_area
E00027201,303,123,22.8,17.37,9.77,34.19,28.36,38.13,12.21,12.89,27,60.38,FALSE,TRUE,18.29,11.15,7.54,22.16,25.16,28.5,3.85,18.49,37.67,50.91,FALSE,TRUE,36.58,4.31,5.72,13.61,15.35,63.51,15.34,41.53,65.37,80.09,FALSE,FALSE,0,output_area
E00027202,301,129,20.22,77.2,74.36,74.08,81.28,16.15,8.68,13.84,10.99,47.22,FALSE,TRUE,14.91,70,59.87,67.99,79.33,10.6,1.92,20.23,18.17,32.8,FALSE,TRUE,32.18,60.25,47.17,57.47,73.4,41.86,11.79,42.55,46.76,71.26,FALSE,FALSE,0,output_area
E00027203,315,128,36.09,43.35,46.81,34.33,51.7,47.9,42.88,11.53,31.75,61.19,FALSE,FALSE,32.12,30.98,37.04,22.45,46.42,42.62,33.53,16.31,42.85,51.92,FALSE,FALSE,50.45,17.58,26.04,13.87,35.56,72.79,43.89,40.34,68.62,80.36,FALSE,FALSE,0,output_area
E00027204,280,124,6.65,68.39,73.41,59.29,69.34,17.91,9.23,16.82,11.8,48.85,TRUE,TRUE,5.79,57.6,58.78,51.92,68.54,11.53,2.03,25.41,18.46,35.12,TRUE,TRUE,16.06,45.8,45.86,41.04,61.02,42.97,11.93,45.43,46.94,72.66,FALSE,TRUE,280,output_area
E00027205,236,114,18.05,35.55,6.24,54.68,37.58,34.74,28.22,8.68,14.65,52.65,FALSE,TRUE,13.06,25.13,5.16,45.92,32.72,22.76,18.75,11.01,22.06,39.33,FALSE,TRUE,29.27,12.72,4.18,35.49,21.78,57.96,32.63,36.59,50.32,75.08,FALSE,TRUE,0,output_area
E00027206,331,140,11.26,71.91,71.78,70.96,70.83,16.69,9.09,12.75,13.03,47.08,FALSE,TRUE,8.73,62.21,56.44,64.91,69.69,10.8,2.02,18.44,19.09,32.69,TRUE,TRUE,21.39,51.24,43.56,54.05,62.18,42.13,11.9,41.51,47.32,71.16,FALSE,TRUE,0,output_area
E00027207,247,120,22.12,78.97,29.85,96.61,86.43,16.42,8.82,13.16,11.67,47.35,FALSE,TRUE,17.56,72.18,24.27,91.57,83.67,10.71,1.97,18.86,18.41,32.95,FALSE,TRUE,35.66,62.82,16.63,87.88,78.43,41.98,11.87,41.73,46.9,71.36,FALSE,FALSE,0,output_area
